"Data","Descrição","Valor",""
"10/09/2018 22:26:09","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-09-10","2.196",""
"09/09/2018 17:19:26","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-09-09","2.256",""
"08/09/2018 23:22:23","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-09-08","2.244",""
"07/09/2018 22:24:26","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-09-07","2.256",""
"07/09/2018 00:59:29","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-09-07","2.304",""
"05/09/2018 23:38:06","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-09-05","2.292",""
"05/09/2018 00:10:15","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-09-05","2.268",""
"04/09/2018 00:25:54","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-09-04","2.34",""
"02/09/2018 19:49:22","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-09-02","2.232",""
"01/09/2018 21:31:14","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-09-01","2.304",""
"31/08/2018 23:55:52","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-08-31","2.244",""
"31/08/2018 01:30:14","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-08-31","2.304",""
"29/08/2018 22:13:08","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-08-29","2.304",""
"28/08/2018 23:53:30","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-08-28","2.34",""
"27/08/2018 21:51:12","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-08-27","2.304",""
"27/08/2018 16:34:58","Pagamento Pedido 7AQU2N","40",""
"27/08/2018 02:25:17","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-08-27","2.316",""
"26/08/2018 02:51:56","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-08-26","2.28",""
"24/08/2018 23:49:41","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-08-24","2.292",""
"24/08/2018 11:13:53","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-08-24","2.304",""
"23/08/2018 21:36:22","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-08-22","2.28",""
"21/08/2018 20:06:01","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-08-21","2.328",""
"20/08/2018 20:58:51","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-08-20","2.292",""
"19/08/2018 22:24:30","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-08-19","2.304",""
"19/08/2018 01:14:46","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-08-19","2.292",""
"18/08/2018 05:50:17","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-08-18","2.316",""
"16/08/2018 20:24:16","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-08-16","2.328",""
"15/08/2018 22:08:57","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-08-15","2.328",""
"14/08/2018 21:17:59","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-08-14","2.28",""
"13/08/2018 22:44:34","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-08-13","2.28",""
"12/08/2018 13:05:24","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-08-12","2.28",""
"11/08/2018 22:17:37","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-08-11","2.268",""
"11/08/2018 09:21:36","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-08-11","2.232",""
"09/08/2018 22:42:47","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-08-09","2.328",""
"08/08/2018 18:12:33","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-08-08","2.328",""
"07/08/2018 23:36:28","Bônus Mineração - Contrato de mineração #94150 - 1.200 CMP - 2018-08-07","2.388",""
