"Data","Descrição","Valor",""
"10/10/2018 16:19:32","Bônus Residual 2018-10-03 - 2018-10-09 - guimotajr Contrato 116801 TH/s 0.100 level 2","0.0161",""
"10/10/2018 16:05:09","Bônus Residual 2018-10-03 - 2018-10-09 - anamaria007d Contrato 108494 TH/s 0.600 level 2","0.09660000000000001",""
"10/10/2018 16:05:08","Bônus Residual 2018-10-03 - 2018-10-09 - frederico007e Contrato 108488 TH/s 0.600 level 2","0.09660000000000001",""
"10/10/2018 16:05:08","Bônus Residual 2018-10-03 - 2018-10-09 - frederico007d Contrato 108485 TH/s 0.600 level 2","0.09660000000000001",""
"10/10/2018 16:04:56","Bônus Residual 2018-10-03 - 2018-10-09 - anamaria007e Contrato 108390 TH/s 0.600 level 2","0.09660000000000001",""
"10/10/2018 16:04:56","Bônus Residual 2018-10-03 - 2018-10-09 - Frederico007 Contrato 108387 TH/s 0.100 level 1","0.0161",""
"10/10/2018 16:04:52","Bônus Residual 2018-10-03 - 2018-10-09 - Anamaria007 Contrato 108348 TH/s 0.100 level 1","0.0161",""
"10/10/2018 15:40:29","Bônus Residual 2018-10-03 - 2018-10-09 - roberto007D Contrato 94150 TH/s 1.200 level 1","0.1932",""
"10/10/2018 15:40:01","Bônus Residual 2018-10-03 - 2018-10-09 - robberto007E Contrato 93917 TH/s 1.200 level 1","0.1932",""
"10/10/2018 14:10:02","Bônus Residual 2018-10-03 - 2018-10-09 - roberto007D Contrato 170075 TH/s 1.500 level 1","0.24465",""
"10/10/2018 14:10:00","Bônus Residual 2018-10-03 - 2018-10-09 - robberto007E Contrato 170027 TH/s 1.500 level 1","0.24465",""
"10/10/2018 13:54:55","Bônus Residual 2018-10-03 - 2018-10-09 - roberto007D Contrato 161823 TH/s 0.700 level 1","0.11417",""
"10/10/2018 13:54:55","Bônus Residual 2018-10-03 - 2018-10-09 - robberto007E Contrato 161821 TH/s 2.000 level 1","0.3262",""
"10/10/2018 13:54:55","Bônus Residual 2018-10-03 - 2018-10-09 - roberto007D Contrato 161814 TH/s 0.200 level 1","0.03262",""
"10/10/2018 13:54:54","Bônus Residual 2018-10-03 - 2018-10-09 - roberto007D Contrato 161811 TH/s 0.200 level 1","0.03262",""
"10/10/2018 13:54:54","Bônus Residual 2018-10-03 - 2018-10-09 - roberto007D Contrato 161808 TH/s 0.200 level 1","0.03262",""
"10/10/2018 13:54:53","Bônus Residual 2018-10-03 - 2018-10-09 - roberto007D Contrato 161796 TH/s 0.300 level 1","0.04893",""
"10/10/2018 13:45:53","Bônus Residual 2018-10-03 - 2018-10-09 - AlcidesJr Contrato 156673 TH/s 0.100 level 2","0.01631",""
"10/10/2018 11:58:10","Bônus Residual 2018-10-03 - 2018-10-09 - roberto007D Contrato 181659 TH/s 0.100 level 1","0.01617",""
"10/10/2018 11:58:09","Bônus Residual 2018-10-03 - 2018-10-09 - robberto007E Contrato 181641 TH/s 0.100 level 1","0.01617",""
"10/10/2018 11:44:39","Bônus Residual 2018-10-03 - 2018-10-09 - roberto007D Contrato 174017 TH/s 0.400 level 1","0.06468",""
"10/10/2018 11:44:38","Bônus Residual 2018-10-03 - 2018-10-09 - robberto007E Contrato 174006 TH/s 0.400 level 1","0.06468",""
"10/10/2018 11:44:36","Bônus Residual 2018-10-03 - 2018-10-09 - roberto007D Contrato 173977 TH/s 0.300 level 1","0.04851",""
"10/10/2018 11:42:01","Bônus Residual 2018-10-03 - 2018-10-09 - luizmf13d Contrato 172531 TH/s 0.100 level 2","0.01617",""
"10/10/2018 11:42:00","Bônus Residual 2018-10-03 - 2018-10-09 - luizmf13e Contrato 172527 TH/s 0.100 level 2","0.01617",""
"10/10/2018 11:41:59","Bônus Residual 2018-10-03 - 2018-10-09 - luizmf13 Contrato 172513 TH/s 0.100 level 1","0.01617",""
"10/10/2018 11:38:31","Bônus Residual 2018-10-03 - 2018-10-09 - roberto007D Contrato 170476 TH/s 0.300 level 1","0.04851",""
"10/10/2018 11:38:31","Bônus Residual 2018-10-03 - 2018-10-09 - robberto007E Contrato 170474 TH/s 0.300 level 1","0.04851",""
"10/10/2018 11:38:27","Bônus Residual 2018-10-03 - 2018-10-09 - robberto007E Contrato 170451 TH/s 0.500 level 1","0.08085000000000001",""
"10/10/2018 11:38:27","Bônus Residual 2018-10-03 - 2018-10-09 - roberto007D Contrato 170446 TH/s 0.500 level 1","0.08085000000000001",""
"10/10/2018 11:38:24","Bônus Residual 2018-10-03 - 2018-10-09 - frederico007e Contrato 170421 TH/s 0.100 level 2","0.01617",""
"10/10/2018 11:38:24","Bônus Residual 2018-10-03 - 2018-10-09 - frederico007d Contrato 170419 TH/s 0.100 level 2","0.01617",""
"10/10/2018 11:38:24","Bônus Residual 2018-10-03 - 2018-10-09 - Frederico007 Contrato 170417 TH/s 0.100 level 1","0.01617",""
"10/10/2018 11:38:24","Bônus Residual 2018-10-03 - 2018-10-09 - Anamaria007 Contrato 170413 TH/s 0.100 level 1","0.01617",""
"10/10/2018 11:38:23","Bônus Residual 2018-10-03 - 2018-10-09 - anamaria007d Contrato 170409 TH/s 0.100 level 2","0.01617",""
"10/10/2018 11:38:23","Bônus Residual 2018-10-03 - 2018-10-09 - anamaria007e Contrato 170406 TH/s 0.100 level 2","0.01617",""
"09/10/2018 22:44:05","Bônus Mineração - Contrato de mineração #170076 - 0.015 CMP - 2018-10-09","0.027",""
"09/10/2018 22:44:05","Bônus Mineração - Contrato de mineração #170028 - 0.015 CMP - 2018-10-09","0.027",""
"09/10/2018 22:43:51","Bônus Mineração - Contrato de mineração #161822 - 0.020 CMP - 2018-10-09","0.037",""
"09/10/2018 22:26:50","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-10-09","0.022",""
"09/10/2018 22:26:41","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-10-09","0.022",""
"09/10/2018 22:26:12","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-10-09","0.183",""
"09/10/2018 21:29:50","Bônus Mineração - Contrato de mineração #170452 - 0.100 CMP - 2018-10-09","0.184",""
"09/10/2018 02:07:48","Team Bonus 09/10/2018","1.6",""
"09/10/2018 00:17:32","Bônus Mineração - Contrato de mineração #170076 - 0.015 CMP - 2018-10-09","0.028",""
"09/10/2018 00:17:32","Bônus Mineração - Contrato de mineração #170028 - 0.015 CMP - 2018-10-09","0.028",""
"09/10/2018 00:17:19","Bônus Mineração - Contrato de mineração #161822 - 0.020 CMP - 2018-10-09","0.037",""
"09/10/2018 00:00:11","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-10-09","0.022",""
"09/10/2018 00:00:01","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-10-09","0.022",""
"08/10/2018 23:59:35","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-10-08","0.187",""
"08/10/2018 23:03:48","Bônus Mineração - Contrato de mineração #170452 - 0.100 CMP - 2018-10-08","0.182",""
"08/10/2018 17:01:00","Bônus Indicação PE(EZEMYI) - PRO(Customized Profit Multi)","4",""
"08/10/2018 16:56:09","Bônus Indicação PE(EQDUMC) - PRO(Customized Profit Multi)","4",""
"08/10/2018 16:56:08","Pagamento Pedido EQDUMC","40",""
"07/10/2018 22:23:16","Bônus Mineração - Contrato de mineração #170076 - 0.015 CMP - 2018-10-07","0.028",""
"07/10/2018 22:23:16","Bônus Mineração - Contrato de mineração #170028 - 0.015 CMP - 2018-10-07","0.028",""
"07/10/2018 22:23:03","Bônus Mineração - Contrato de mineração #161822 - 0.020 CMP - 2018-10-07","0.037",""
"07/10/2018 22:06:24","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-10-07","0.022",""
"07/10/2018 22:06:15","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-10-07","0.022",""
"07/10/2018 22:05:50","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-10-07","0.185",""
"07/10/2018 21:06:16","Bônus Mineração - Contrato de mineração #170452 - 0.100 CMP - 2018-10-07","0.184",""
"06/10/2018 23:02:25","Bônus Mineração - Contrato de mineração #170076 - 0.015 CMP - 2018-10-06","0.027",""
"06/10/2018 23:02:25","Bônus Mineração - Contrato de mineração #170028 - 0.015 CMP - 2018-10-06","0.027",""
"06/10/2018 23:02:12","Bônus Mineração - Contrato de mineração #161822 - 0.020 CMP - 2018-10-06","0.037",""
"06/10/2018 22:45:20","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-10-06","0.022",""
"06/10/2018 22:45:11","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-10-06","0.022",""
"06/10/2018 22:44:47","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-10-06","0.183",""
"06/10/2018 21:30:52","Bônus Mineração - Contrato de mineração #170452 - 0.100 CMP - 2018-10-06","0.187",""
"05/10/2018 22:33:06","Bônus Mineração - Contrato de mineração #170076 - 0.015 CMP - 2018-10-05","0.028",""
"05/10/2018 22:33:05","Bônus Mineração - Contrato de mineração #170028 - 0.015 CMP - 2018-10-05","0.028",""
"05/10/2018 22:32:53","Bônus Mineração - Contrato de mineração #161822 - 0.020 CMP - 2018-10-05","0.037",""
"05/10/2018 22:16:19","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-10-05","0.022",""
"05/10/2018 22:16:10","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-10-05","0.022",""
"05/10/2018 22:15:45","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-10-05","0.185",""
"05/10/2018 21:16:50","Bônus Mineração - Contrato de mineração #170452 - 0.100 CMP - 2018-10-05","0.188",""
"05/10/2018 02:05:50","Team Bonus 05/10/2018","11.2",""
"04/10/2018 22:33:15","Bônus Mineração - Contrato de mineração #170076 - 0.015 CMP - 2018-10-04","0.028",""
"04/10/2018 22:33:15","Bônus Mineração - Contrato de mineração #170028 - 0.015 CMP - 2018-10-04","0.028",""
"04/10/2018 22:33:02","Bônus Mineração - Contrato de mineração #161822 - 0.020 CMP - 2018-10-04","0.037",""
"04/10/2018 22:16:09","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-10-04","0.022",""
"04/10/2018 22:16:00","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-10-04","0.022",""
"04/10/2018 22:15:34","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-10-04","0.184",""
"04/10/2018 21:13:31","Bônus Mineração - Contrato de mineração #170452 - 0.100 CMP - 2018-10-04","0.185",""
"04/10/2018 12:41:06","Pagamento Pedido C98HMK","40",""
"04/10/2018 10:45:03","Bônus Indicação PE(D9AE7U) - PRO(Customized Profit Multi)","16",""
"04/10/2018 10:38:23","Bônus Indicação PE(69ZC83) - PRO(Customized Profit Multi)","16",""
"04/10/2018 10:24:03","Bônus Indicação PE(CJAW20) - PRO(Customized Profit Multi)","12",""
"03/10/2018 22:52:57","Bônus Mineração - Contrato de mineração #170076 - 0.015 CMP - 2018-10-03","0.027",""
"03/10/2018 22:52:57","Bônus Mineração - Contrato de mineração #170028 - 0.015 CMP - 2018-10-03","0.027",""
"03/10/2018 22:52:44","Bônus Mineração - Contrato de mineração #161822 - 0.020 CMP - 2018-10-03","0.036",""
"03/10/2018 22:35:24","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-10-03","0.022",""
"03/10/2018 22:35:15","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-10-03","0.022",""
"03/10/2018 22:34:49","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-10-03","0.182",""
"03/10/2018 21:06:49","Bônus Mineração - Contrato de mineração #170452 - 0.100 CMP - 2018-10-03","0.186",""
"03/10/2018 17:04:21","Pagamento Pedido SLP9LJ","40",""
"03/10/2018 16:56:27","Pagamento Pedido X0LJMM","40",""
"03/10/2018 16:48:04","Bônus Indicação PE(S0LVND) - PRO(Customized Profit Multi)","4",""
"03/10/2018 14:17:55","Bônus Residual 2018-09-26 - 2018-10-02 - guimotajr Contrato 116801 TH/s 0.100 level 2","0.01624",""
"03/10/2018 14:03:33","Bônus Residual 2018-09-26 - 2018-10-02 - anamaria007d Contrato 108494 TH/s 0.600 level 2","0.09744",""
"03/10/2018 14:03:33","Bônus Residual 2018-09-26 - 2018-10-02 - frederico007e Contrato 108488 TH/s 0.600 level 2","0.09744",""
"03/10/2018 14:03:32","Bônus Residual 2018-09-26 - 2018-10-02 - frederico007d Contrato 108485 TH/s 0.600 level 2","0.09744",""
"03/10/2018 14:03:23","Bônus Residual 2018-09-26 - 2018-10-02 - anamaria007e Contrato 108390 TH/s 0.600 level 2","0.09744",""
"03/10/2018 14:03:22","Bônus Residual 2018-09-26 - 2018-10-02 - Frederico007 Contrato 108387 TH/s 0.100 level 1","0.01624",""
"03/10/2018 14:03:18","Bônus Residual 2018-09-26 - 2018-10-02 - Anamaria007 Contrato 108348 TH/s 0.100 level 1","0.01624",""
"03/10/2018 13:39:09","Bônus Residual 2018-09-26 - 2018-10-02 - roberto007D Contrato 94150 TH/s 1.200 level 1","0.19488",""
"03/10/2018 13:38:46","Bônus Residual 2018-09-26 - 2018-10-02 - robberto007E Contrato 93917 TH/s 1.200 level 1","0.19488",""
"03/10/2018 12:16:42","Bônus Residual 2018-09-26 - 2018-10-02 - robberto007E Contrato 170451 TH/s 0.500 level 1","0.0117",""
"03/10/2018 12:16:42","Bônus Residual 2018-09-26 - 2018-10-02 - roberto007D Contrato 170446 TH/s 0.500 level 1","0.0117",""
"03/10/2018 12:15:48","Bônus Residual 2018-09-26 - 2018-10-02 - roberto007D Contrato 170075 TH/s 1.500 level 1","0.24675",""
"03/10/2018 12:15:46","Bônus Residual 2018-09-26 - 2018-10-02 - robberto007E Contrato 170027 TH/s 1.500 level 1","0.24675",""
"03/10/2018 12:00:57","Bônus Residual 2018-09-26 - 2018-10-02 - roberto007D Contrato 161823 TH/s 0.700 level 1","0.11515",""
"03/10/2018 12:00:57","Bônus Residual 2018-09-26 - 2018-10-02 - robberto007E Contrato 161821 TH/s 2.000 level 1","0.329",""
"03/10/2018 12:00:56","Bônus Residual 2018-09-26 - 2018-10-02 - roberto007D Contrato 161814 TH/s 0.200 level 1","0.0329",""
"03/10/2018 12:00:56","Bônus Residual 2018-09-26 - 2018-10-02 - roberto007D Contrato 161811 TH/s 0.200 level 1","0.0329",""
"03/10/2018 12:00:56","Bônus Residual 2018-09-26 - 2018-10-02 - roberto007D Contrato 161808 TH/s 0.200 level 1","0.0329",""
"03/10/2018 12:00:55","Bônus Residual 2018-09-26 - 2018-10-02 - roberto007D Contrato 161796 TH/s 0.300 level 1","0.04935",""
"03/10/2018 11:51:54","Bônus Residual 2018-09-26 - 2018-10-02 - AlcidesJr Contrato 156673 TH/s 0.100 level 2","0.01645",""
"03/10/2018 02:05:41","Team Bonus 03/10/2018","41.6",""
"02/10/2018 23:35:02","Bônus Mineração - Contrato de mineração #170076 - 0.015 CMP - 2018-10-02","0.028",""
"02/10/2018 23:35:02","Bônus Mineração - Contrato de mineração #170028 - 0.015 CMP - 2018-10-02","0.028",""
"02/10/2018 23:34:48","Bônus Mineração - Contrato de mineração #161822 - 0.020 CMP - 2018-10-02","0.037",""
"02/10/2018 23:17:37","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-10-02","0.022",""
"02/10/2018 23:17:27","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-10-02","0.022",""
"02/10/2018 23:17:01","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-10-02","0.184",""
"02/10/2018 21:42:05","Bônus Mineração - Contrato de mineração #170452 - 0.100 CMP - 2018-10-02","0.187",""
"02/10/2018 15:59:23","Bônus Indicação PE(WLTUM9) - PRO(Customized Profit Multi)","12",""
"02/10/2018 15:56:04","Bônus Indicação PE(WLBUEO) - PRO(Customized Profit Multi)","12",""
"02/10/2018 15:45:15","Pagamento Pedido 7PB3YJ","40",""
"02/10/2018 15:44:28","Bônus Indicação PE(7LB3P0) - PRO(Customized Profit Multi)","20",""
"02/10/2018 15:44:28","Pagamento Pedido 7LB3P0","200",""
"02/10/2018 15:43:26","Bônus Indicação PE(WLT291) - PRO(Customized Profit Multi)","20",""
"02/10/2018 15:43:26","Pagamento Pedido WLT291","200",""
"02/10/2018 15:27:16","Bônus Indicação PE(WP4HY3) - PRO(Customized Profit Multi)","4",""
"02/10/2018 15:23:24","Bônus Indicação PE(X0BHBN) - PRO(Customized Profit Multi)","4",""
"02/10/2018 11:39:13","Bônus Indicação PE(7LFL5W) - PRO(Customized Profit Multi)","60",""
"02/10/2018 11:19:12","Bônus Indicação PE(7PRL5V) - PRO(Customized Profit Multi)","60",""
"02/10/2018 00:19:34","Bônus Mineração - Contrato de mineração #161822 - 0.020 CMP - 2018-10-02","0.037",""
"02/10/2018 00:03:11","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-10-02","0.022",""
"02/10/2018 00:03:02","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-10-02","0.022",""
"02/10/2018 00:02:38","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-10-02","0.184",""
"01/10/2018 00:50:50","Bônus Mineração - Contrato de mineração #161822 - 0.020 CMP - 2018-10-01","0.038",""
"01/10/2018 00:34:11","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-10-01","0.023",""
"01/10/2018 00:34:02","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-10-01","0.023",""
"01/10/2018 00:33:38","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-10-01","0.188",""
"29/09/2018 17:30:48","Bônus Mineração - Contrato de mineração #161822 - 0.020 CMP - 2018-09-29","0.037",""
"29/09/2018 17:09:44","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-09-29","0.022",""
"29/09/2018 17:09:33","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-09-29","0.022",""
"29/09/2018 17:09:01","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-09-29","0.186",""
"28/09/2018 15:58:31","Bônus Mineração - Contrato de mineração #161822 - 0.020 CMP - 2018-09-28","0.037",""
"28/09/2018 15:41:57","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-09-28","0.022",""
"28/09/2018 15:41:48","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-09-28","0.022",""
"28/09/2018 15:41:24","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-09-28","0.186",""
"28/09/2018 02:05:17","Team Bonus 28/09/2018","32",""
"27/09/2018 15:40:38","Bônus Indicação PE(W1WZ2J) - PRO(Customized Profit Multi)","28",""
"27/09/2018 15:39:12","Bônus Indicação PE(W1W8NA) - PRO(Customized Profit Multi)","80",""
"27/09/2018 15:35:26","Bônus Indicação PE(WIS81W) - PRO(Customized Profit Multi)","8",""
"27/09/2018 15:31:04","Bônus Indicação PE(WKXAUU) - PRO(Customized Profit Multi)","8",""
"27/09/2018 15:26:49","Bônus Indicação PE(WI782R) - PRO(Customized Profit Multi)","8",""
"27/09/2018 15:24:05","Bônus Indicação PE(7178UW) - PRO(Customized Profit Multi)","12",""
"27/09/2018 11:49:37","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-09-27","0.022",""
"27/09/2018 11:49:28","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-09-27","0.022",""
"27/09/2018 11:49:03","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-09-27","0.187",""
"26/09/2018 21:02:57","Bônus Residual 2018-09-19 - 2018-09-25 - guimotajr Contrato 116801 TH/s 0.100 level 2","0.01638",""
"26/09/2018 20:27:12","Bônus Residual 2018-09-19 - 2018-09-25 - anamaria007d Contrato 108494 TH/s 0.600 level 2","0.09828000000000001",""
"26/09/2018 20:27:11","Bônus Residual 2018-09-19 - 2018-09-25 - frederico007e Contrato 108488 TH/s 0.600 level 2","0.09828000000000001",""
"26/09/2018 20:27:11","Bônus Residual 2018-09-19 - 2018-09-25 - frederico007d Contrato 108485 TH/s 0.600 level 2","0.09828000000000001",""
"26/09/2018 20:26:44","Bônus Residual 2018-09-19 - 2018-09-25 - anamaria007e Contrato 108390 TH/s 0.600 level 2","0.09828000000000001",""
"26/09/2018 20:26:43","Bônus Residual 2018-09-19 - 2018-09-25 - Frederico007 Contrato 108387 TH/s 0.100 level 1","0.01638",""
"26/09/2018 20:26:28","Bônus Residual 2018-09-19 - 2018-09-25 - Anamaria007 Contrato 108348 TH/s 0.100 level 1","0.01638",""
"26/09/2018 19:25:26","Bônus Residual 2018-09-19 - 2018-09-25 - roberto007D Contrato 94150 TH/s 1.200 level 1","0.19656",""
"26/09/2018 19:24:46","Bônus Residual 2018-09-19 - 2018-09-25 - robberto007E Contrato 93917 TH/s 1.200 level 1","0.19656",""
"26/09/2018 18:03:36","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-09-26","0.022",""
"26/09/2018 18:03:19","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-09-26","0.022",""
"26/09/2018 18:02:33","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-09-26","0.184",""
"26/09/2018 13:58:21","Bônus Residual 2018-09-19 - 2018-09-25 - AlcidesJr Contrato 156673 TH/s 0.100 level 2","0.01519",""
"26/09/2018 00:29:10","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-09-26","0.022",""
"26/09/2018 00:29:00","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-09-26","0.022",""
"26/09/2018 00:28:34","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-09-26","0.186",""
"25/09/2018 02:01:29","Team Bonus 25/09/2018","4.8",""
"25/09/2018 01:16:44","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-09-25","0.022",""
"25/09/2018 01:16:35","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-09-25","0.022",""
"25/09/2018 01:16:10","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-09-25","0.186",""
"23/09/2018 22:02:16","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-09-23","0.022",""
"23/09/2018 22:02:07","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-09-23","0.022",""
"23/09/2018 22:01:42","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-09-23","0.185",""
"22/09/2018 14:17:03","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-09-22","0.022",""
"22/09/2018 14:16:53","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-09-22","0.022",""
"22/09/2018 14:16:26","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-09-22","0.186",""
"21/09/2018 20:38:41","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-09-21","0.023",""
"21/09/2018 20:38:32","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-09-21","0.023",""
"21/09/2018 20:38:07","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-09-21","0.188",""
"20/09/2018 22:55:51","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-09-20","0.023",""
"20/09/2018 22:55:41","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-09-20","0.023",""
"20/09/2018 22:55:16","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-09-20","0.188",""
"19/09/2018 19:45:28","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-09-19","0.023",""
"19/09/2018 19:45:19","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-09-19","0.023",""
"19/09/2018 19:44:54","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-09-19","0.19",""
"19/09/2018 14:27:29","Bônus Residual 2018-09-11 - 2018-09-18 - guimotajr Contrato 116801 TH/s 0.100 level 2","0.0188",""
"19/09/2018 14:06:22","Bônus Residual 2018-09-11 - 2018-09-18 - anamaria007d Contrato 108494 TH/s 0.600 level 2","0.1128",""
"19/09/2018 14:06:22","Bônus Residual 2018-09-11 - 2018-09-18 - frederico007e Contrato 108488 TH/s 0.600 level 2","0.1128",""
"19/09/2018 14:06:21","Bônus Residual 2018-09-11 - 2018-09-18 - frederico007d Contrato 108485 TH/s 0.600 level 2","0.1128",""
"19/09/2018 14:06:11","Bônus Residual 2018-09-11 - 2018-09-18 - anamaria007e Contrato 108390 TH/s 0.600 level 2","0.1128",""
"19/09/2018 14:06:11","Bônus Residual 2018-09-11 - 2018-09-18 - Frederico007 Contrato 108387 TH/s 0.100 level 1","0.0188",""
"19/09/2018 14:06:07","Bônus Residual 2018-09-11 - 2018-09-18 - Anamaria007 Contrato 108348 TH/s 0.100 level 1","0.0188",""
"19/09/2018 13:35:26","Bônus Residual 2018-09-11 - 2018-09-18 - roberto007D Contrato 94150 TH/s 1.200 level 1","0.2256",""
"19/09/2018 13:35:03","Bônus Residual 2018-09-11 - 2018-09-18 - robberto007E Contrato 93917 TH/s 1.200 level 1","0.2256",""
"18/09/2018 23:38:04","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-09-18","0.023",""
"18/09/2018 23:37:55","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-09-18","0.023",""
"18/09/2018 23:37:31","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-09-18","0.188",""
"17/09/2018 18:33:34","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-09-17","0.022",""
"17/09/2018 18:33:25","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-09-17","0.022",""
"17/09/2018 18:33:00","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-09-17","0.186",""
"17/09/2018 05:31:03","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-09-17","0.023",""
"17/09/2018 05:30:54","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-09-17","0.023",""
"17/09/2018 05:30:30","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-09-17","0.194",""
"16/09/2018 19:58:50","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-09-15","0.023",""
"16/09/2018 19:58:36","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-09-15","0.023",""
"16/09/2018 19:57:48","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-09-15","0.189",""
"16/09/2018 17:39:45","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-09-14","0.023",""
"16/09/2018 17:39:31","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-09-14","0.023",""
"16/09/2018 17:38:47","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-09-14","0.189",""
"13/09/2018 23:52:31","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-09-13","0.022",""
"13/09/2018 23:52:22","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-09-13","0.022",""
"13/09/2018 23:51:57","Bônus Mineração - Contrato de mineração #93280 - 0.100 CMP - 2018-09-13","0.187",""
"12/09/2018 22:45:07","Bônus Mineração - Contrato de mineração #94151 - 0.012 CMP - 2018-09-12","0.022",""
"12/09/2018 22:44:50","Bônus Mineração - Contrato de mineração #93918 - 0.012 CMP - 2018-09-12","0.022",""
